Station,Habitat,Trap code,Coord.,Longitude,Latitude,Alt.,Date,Period,Fraction,Number,Dry weights (g),Comments,Status
VB17NW1,REG,VB17NW14,N33.24348 W3.95279,33.24348,3.95279,987,12/28/2015,December,Messor,0,0,,WT
VB17NW1,REG,VB17NW14,N33.24348 W3.95279,33.24348,3.95279,987,12/28/2015,December,Other,,0,,WT
VB17NW1,REG,VB17NW14,N33.24348 W3.95279,33.24348,3.95279,987,12/28/2015,December,Tenebrionidae Diet,0,0,,WT
VB17NW1,REG,VB17NW14,N33.24348 W3.95279,33.24348,3.95279,987,12/28/2015,December,Tenebrionidae Other,0,0,,WT
VB17NW2,REG,VB17NW21,N33.24432 W3.92586,33.24432,3.92586,938,12/28/2015,December,Messor,0,0,,WT
VB17NW2,REG,VB17NW21,N33.24432 W3.92586,33.24432,3.92586,938,12/28/2015,December,Other,,0.0025,,WT
VB17NW2,REG,VB17NW21,N33.24432 W3.92586,33.24432,3.92586,938,12/28/2015,December,Tenebrionidae Diet,1,0.09177,,WT
VB17NW2,REG,VB17NW21,N33.24432 W3.92586,33.24432,3.92586,938,12/28/2015,December,Tenebrionidae Other,0,0,,WT
VB17NW2,REG,VB17NW22,N33.24417 W3.92532,33.24417,3.92532,940,12/28/2015,December,Messor,0,0,,WT
VB17NW2,REG,VB17NW22,N33.24417 W3.92532,33.24417,3.92532,940,12/28/2015,December,Other,,0.00252,,WT
VB17NW2,REG,VB17NW22,N33.24417 W3.92532,33.24417,3.92532,940,12/28/2015,December,Tenebrionidae Diet,1,0.03608,,WT
VB17NW2,REG,VB17NW22,N33.24417 W3.92532,33.24417,3.92532,940,12/28/2015,December,Tenebrionidae Other,0,0,,WT
VB17NW2,REG,VB17NW23,N33.24373 W3.92547,33.24373,3.92547,940,12/28/2015,December,Messor,0,0,,WT
VB17NW2,REG,VB17NW23,N33.24373 W3.92547,33.24373,3.92547,940,12/28/2015,December,Other,,0.00027,,WT
VB17NW2,REG,VB17NW23,N33.24373 W3.92547,33.24373,3.92547,940,12/28/2015,December,Tenebrionidae Diet,0,0,,WT
VB17NW2,REG,VB17NW23,N33.24373 W3.92547,33.24373,3.92547,940,12/28/2015,December,Tenebrionidae Other,0,0,,WT
VB17NW2,REG,VB17NW24,N33.24386 W3.92599,33.24386,3.92599,942,12/28/2015,December,Messor,0,0,,WT
VB17NW2,REG,VB17NW24,N33.24386 W3.92599,33.24386,3.92599,942,12/28/2015,December,Other,,0.00236,,WT
VB17NW2,REG,VB17NW24,N33.24386 W3.92599,33.24386,3.92599,942,12/28/2015,December,Tenebrionidae Diet,2,0.07442,,WT
VB17NW2,REG,VB17NW24,N33.24386 W3.92599,33.24386,3.92599,942,12/28/2015,December,Tenebrionidae Other,0,0,,WT
VB17NW3,REG,VB17NW31,N33.22191 W3.92567,33.22191,3.92567,945,12/28/2015,December,Messor,0,0,,WT
VB17NW3,REG,VB17NW31,N33.22191 W3.92567,33.22191,3.92567,945,12/28/2015,December,Other,,0.00184,,WT
VB17NW3,REG,VB17NW31,N33.22191 W3.92567,33.22191,3.92567,945,12/28/2015,December,Tenebrionidae Diet,0,0,,WT
VB17NW3,REG,VB17NW31,N33.22191 W3.92567,33.22191,3.92567,945,12/28/2015,December,Tenebrionidae Other,0,0,,WT
VB17NW3,REG,VB17NW32,N33.22178 W3.92519,33.22178,3.92519,942,12/28/2015,December,Messor,0,0,,WT
VB17NW3,REG,VB17NW32,N33.22178 W3.92519,33.22178,3.92519,942,12/28/2015,December,Other,,0.00252,,WT
VB17NW3,REG,VB17NW32,N33.22178 W3.92519,33.22178,3.92519,942,12/28/2015,December,Tenebrionidae Diet,0,0,,WT
VB17NW3,REG,VB17NW32,N33.22178 W3.92519,33.22178,3.92519,942,12/28/2015,December,Tenebrionidae Other,0,0,,WT
VB17NW3,REG,VB17NW33,N33.22134 W3.92538,33.22134,3.92538,942,12/28/2015,December,Messor,0,0,,WT
VB17NW3,REG,VB17NW33,N33.22134 W3.92538,33.22134,3.92538,942,12/28/2015,December,Other,,0.00409,,WT
VB17NW3,REG,VB17NW33,N33.22134 W3.92538,33.22134,3.92538,942,12/28/2015,December,Tenebrionidae Diet,0,0,,WT
VB17NW3,REG,VB17NW33,N33.22134 W3.92538,33.22134,3.92538,942,12/28/2015,December,Tenebrionidae Other,0,0,,WT
VB17NW3,REG,VB17NW34,N33.22149 W3.92586,33.22149,3.92586,942,12/28/2015,December,Messor,0,0,,WT
VB17NW3,REG,VB17NW34,N33.22149 W3.92586,33.22149,3.92586,942,12/28/2015,December,Other,,0,,WT
VB17NW3,REG,VB17NW34,N33.22149 W3.92586,33.22149,3.92586,942,12/28/2015,December,Tenebrionidae Diet,0,0,,WT
VB17NW3,REG,VB17NW34,N33.22149 W3.92586,33.22149,3.92586,942,12/28/2015,December,Tenebrionidae Other,0,0,,WT
VB17NW4,REG,VB17NW41,N33.22150 W3.95235,33.2215,3.95235,955,12/28/2015,December,Messor,0,0,,WT
