Reference_Observation_Point_Name,Reference_Observation_Point_Latitude,Reference_Observation_Point_Longitude,Real_Observation_Point_Name,Real_Observation_Point_Date,Real_Observation_Point_Latitude,Real_Observation_Point_Longitude,Houbara_Observation_Station_Name,Houbara_Observation_Station_Latitude,Houbara_Observation_Station_Longitude,Houbara_Number
TAM137,32.513,-2.617,TA137,9/10/2024 16:21,32.51316,-2.61686,NULL,NULL,NULL,NULL
TAM055,32.405,-2.617,TA055,9/10/2024 16:40,32.40524,-2.61717,TA055A,32.40157,-2.62221,2
TAM144,32.512,-2.394,TA144,9/10/2024 16:42,32.51229,-2.39408,NULL,NULL,NULL,NULL
TAM136,32.514,-2.649,TA136,9/10/2024 16:48,32.51367,-2.64876,NULL,NULL,NULL,NULL
TAM054,32.404,-2.647,TA054,9/10/2024 17:06,32.40436,-2.64742,TA054A,32.40152,-2.65242,3
TAM135,32.513,-2.682,TA135,9/10/2024 17:16,32.51335,-2.68156,NULL,NULL,NULL,NULL
TAM093,32.460,-2.649,TA093,10/10/2024 6:39,32.46004,-2.64857,NULL,NULL,NULL,NULL
TAM143,32.512,-2.425,TA143,10/10/2024 6:41,32.51229,-2.4245,NULL,NULL,NULL,NULL
TAM091,32.460,-2.713,TA091,10/10/2024 6:47,32.45976,-2.71273,TA091A,32.46366,-2.71457,1
TAM083,32.431,-2.328,TA083,10/10/2024 6:47,32.43144,-2.32806,TA083A,32.4268,-2.32947,1
TAM092,32.460,-2.681,TA092,10/10/2024 7:06,32.45977,-2.6809,TA092A,32.46109,-2.68452,1
TAM142,32.513,-2.457,TA142,10/10/2024 7:10,32.51293,-2.45673,NULL,NULL,NULL,NULL
TAM082,32.431,-2.362,TA082,10/10/2024 7:16,32.43115,-2.36177,NULL,NULL,NULL,NULL
TAM090,32.460,-2.745,TA090,10/10/2024 7:17,32.45966,-2.74454,NULL,NULL,NULL,NULL
TAM072,32.433,-2.681,TA072,10/10/2024 7:35,32.4327,-2.68089,NULL,NULL,NULL,NULL
TAM141,32.513,-2.489,TA141,10/10/2024 7:43,32.51306,-2.48881,NULL,NULL,NULL,NULL
TAM101,32.459,-2.394,TA101,10/10/2024 7:44,32.45864,-2.39348,NULL,NULL,NULL,NULL
TAM112,32.487,-2.713,TA112,10/10/2024 7:46,32.48697,-2.71265,NULL,NULL,NULL,NULL
TAM053,32.407,-2.680,TA053,10/10/2024 8:02,32.40655,-2.67976,NULL,NULL,NULL,NULL
TAM140,32.513,-2.521,TA140,10/10/2024 8:12,32.51344,-2.52093,NULL,NULL,NULL,NULL
TAM100,32.459,-2.425,TA100,10/10/2024 8:12,32.45886,-2.4254,NULL,NULL,NULL,NULL
TAM113,32.489,-2.681,TA113,10/10/2024 8:13,32.48876,-2.68154,NULL,NULL,NULL,NULL
TAM095,32.459,-2.586,TA095,10/10/2024 15:14,32.45946,-2.58548,NULL,NULL,NULL,NULL
TAM077,32.432,-2.521,TA077,10/10/2024 15:20,32.43199,-2.52149,NULL,NULL,NULL,NULL
TAM114,32.487,-2.649,TA114,10/10/2024 15:39,32.4869,-2.64861,NULL,NULL,NULL,NULL
TAM139,32.513,-2.553,TA139,10/10/2024 15:39,32.5133,-2.55278,NULL,NULL,NULL,NULL
TAM076,32.432,-2.553,TA076,10/10/2024 15:48,32.43214,-2.55334,NULL,NULL,NULL,NULL
TAM097,32.459,-2.521,TA097,10/10/2024 15:49,32.45926,-2.52112,NULL,NULL,NULL,NULL
TAM115,32.487,-2.617,TA115,10/10/2024 16:06,32.48684,-2.61678,NULL,NULL,NULL,NULL
TAM117,32.486,-2.553,TA117,10/10/2024 16:13,32.48604,-2.55278,TA117A,32.48932,-2.54968,3
TAM075,32.432,-2.585,TA075,10/10/2024 16:17,32.43201,-2.58511,NULL,NULL,NULL,NULL
TAM078,32.432,-2.489,TA078,10/10/2024 16:18,32.43201,-2.48917,NULL,NULL,NULL,NULL
TAM094,32.459,-2.616,TA094,10/10/2024 16:33,32.45903,-2.6163,NULL,NULL,NULL,NULL
TAM096,32.459,-2.553,TA096,10/10/2024 16:47,32.45933,-2.55304,NULL,NULL,NULL,NULL
TAM579,32.471,-2.218,TA579,11/10/2024 6:06,32.47119,-2.21794,NULL,NULL,NULL,NULL
TAM002,32.270,-2.427,TA002,11/10/2024 6:13,32.2697,-2.42666,NULL,NULL,NULL,NULL
TAM018,32.323,-2.331,TA018,11/10/2024 6:14,32.32322,-2.33072,NULL,NULL,NULL,NULL
TAM578,32.471,-2.250,TA578,11/10/2024 6:44,32.47147,-2.24926,NULL,NULL,NULL,NULL
TAM006,32.297,-2.396,TA006,11/10/2024 6:54,32.29726,-2.39585,NULL,NULL,NULL,NULL
TAM019,32.323,-2.299,TA019,11/10/2024 7:05,32.32281,-2.29889,NULL,NULL,NULL,NULL
TAM580,32.471,-2.186,TA580,11/10/2024 7:21,32.47104,-2.18594,NULL,NULL,NULL,NULL
TAM007,32.296,-2.363,TA007,11/10/2024 7:38,32.29619,-2.36306,NULL,NULL,NULL,NULL
TAM524,32.388,-2.247,TA524,11/10/2024 7:42,32.38803,-2.24679,NULL,NULL,NULL,NULL
TAM581,32.471,-2.154,TA581,11/10/2024 7:52,32.47076,-2.15405,NULL,NULL,NULL,NULL
TAM017,32.323,-2.363,TA017,11/10/2024 8:08,32.32315,-2.36251,TA017A,32.32203,-2.35822,1
TAM525,32.390,-2.218,TA525,11/10/2024 8:17,32.39007,-2.2184,NULL,NULL,NULL,NULL
TAM575,32.472,-2.346,TA575,11/10/2024 15:28,32.47196,-2.34549,NULL,NULL,NULL,NULL
TAM614,32.527,-2.346,TA614,11/10/2024 15:34,32.52678,-2.34584,TA614A,32.52157,-2.33966,1
TAM561,32.444,-2.154,TA561,11/10/2024 15:37,32.44375,-2.15439,NULL,NULL,NULL,NULL
TAM576,32.472,-2.314,TA576,11/10/2024 15:59,32.4718,-2.31357,TA576A,32.46554,-2.30898,2
TAM613,32.526,-2.377,TA613,11/10/2024 16:06,32.52637,-2.37748,NULL,NULL,NULL,NULL
TAM560,32.444,-2.186,TA560,11/10/2024 16:11,32.44399,-2.18622,NULL,NULL,NULL,NULL
TAM577,32.472,-2.282,TA577,11/10/2024 16:31,32.47158,-2.2816,NULL,NULL,NULL,NULL
TAM612,32.526,-2.409,TA612,11/10/2024 16:36,32.52628,-2.40904,NULL,NULL,NULL,NULL
TAM559,32.444,-2.218,TA559,11/10/2024 16:43,32.44411,-2.21805,NULL,NULL,NULL,NULL
TAM558,32.444,-2.250,TA558,12/10/2024 6:12,32.44434,-2.25003,NULL,NULL,NULL,NULL
TAM595,32.499,-2.345,TA595,12/10/2024 6:12,32.49901,-2.34535,NULL,NULL,NULL,NULL
TAM626,32.553,-2.249,TA626,12/10/2024 6:27,32.55256,-2.24909,TA626A,32.55408,-2.25379,1
TAM538,32.417,-2.250,TA538,12/10/2024 6:40,32.41727,-2.25023,NULL,NULL,NULL,NULL
TAM596,32.499,-2.313,TA596,12/10/2024 6:44,32.49881,-2.31341,TA596A,32.50405,-2.30393,2
TAM625,32.553,-2.280,TA625,12/10/2024 7:00,32.55319,-2.28028,NULL,NULL,NULL,NULL
TAM539,32.417,-2.218,TA539,12/10/2024 7:13,32.41714,-2.21837,TA539A,32.41107,-2.21762,3
TAM597,32.499,-2.281,TA597,12/10/2024 7:31,32.49866,-2.28149,NULL,NULL,NULL,NULL
TAM624,32.553,-2.313,TA624,12/10/2024 7:33,32.55301,-2.31277,NULL,NULL,NULL,NULL
TAM540,32.417,-2.186,TA540,12/10/2024 7:52,32.41699,-2.18634,NULL,NULL,NULL,NULL
TAM598,32.498,-2.250,TA598,12/10/2024 8:05,32.49849,-2.24953,NULL,NULL,NULL,NULL
TAM623,32.553,-2.345,TA623,12/10/2024 8:11,32.55313,-2.34485,NULL,NULL,NULL,NULL
TAM552,32.446,-2.441,TA552,12/10/2024 15:30,32.4459,-2.44132,NULL,NULL,NULL,NULL
TAM601,32.498,-2.154,TA601,12/10/2024 15:41,32.49778,-2.15375,NULL,NULL,NULL,NULL
TAM514,32.336,-2.315,TA514,12/10/2024 15:53,32.3364,-2.31465,NULL,NULL,NULL,NULL
TAM553,32.445,-2.410,TA553,12/10/2024 16:00,32.4452,-2.4095,NULL,NULL,NULL,NULL
TAM600,32.497,-2.183,TA600,12/10/2024 16:08,32.49736,-2.18223,NULL,NULL,NULL,NULL
TAM509,32.310,-2.345,TA509,12/10/2024 16:24,32.31096,-2.34413,NULL,NULL,NULL,NULL
TAM572,32.472,-2.441,TA572,12/10/2024 16:29,32.47238,-2.44128,NULL,NULL,NULL,NULL
TAM599,32.498,-2.218,TA599,12/10/2024 16:44,32.49828,-2.21755,NULL,NULL,NULL,NULL
TAM508,32.310,-2.379,TA508,12/10/2024 16:56,32.30979,-2.37849,NULL,NULL,NULL,NULL
TAM571,32.473,-2.505,TA571,13/10/2024 06:13:00,32.47265,-2.50508,NULL,NULL,NULL,NULL
TAM548,32.446,-2.569,TA548,13/10/2024 06:13:00,32.44581,-2.56912,NULL,NULL,NULL,NULL
TAM557,32.445,-2.282,TA557,13/10/2024 06:19:00,32.44456,-2.28194,NULL,NULL,NULL,NULL
TAM549,32.446,-2.537,TA549,13/10/2024 06:42:00,32.44569,-2.5373,NULL,NULL,NULL,NULL
TAM570,32.473,-2.537,TA570,13/10/2024 06:46:00,32.47279,-2.53711,NULL,NULL,NULL,NULL
TAM556,32.448,-2.309,TA556,13/10/2024 06:48:00,32.44788,-2.30954,NULL,NULL,NULL,NULL
TAM550,32.446,-2.505,TA550,13/10/2024 07:12:00,32.44561,-2.50529,NULL,NULL,NULL,NULL
TAM589,32.500,-2.537,TA589,13/10/2024 07:16:00,32.4999,-2.53695,NULL,NULL,NULL,NULL
TAM555,32.445,-2.346,TA555,13/10/2024 07:18:00,32.44486,-2.34584,NULL,NULL,NULL,NULL
TAM551,32.445,-2.473,TA551,13/10/2024 07:44:00,32.44549,-2.47344,NULL,NULL,NULL,NULL
TAM590,32.500,-2.505,TA590,13/10/2024 07:46:00,32.49968,-2.50498,NULL,NULL,NULL,NULL
TAM554,32.445,-2.378,TA554,13/10/2024 07:47:00,32.44507,-2.37762,TA554A,32.44721,-2.37257,1
TAM611,32.527,-2.441,TA611,14/10/2024 06:17:00,32.5265,-2.44082,NULL,NULL,NULL,NULL
TAM569,32.473,-2.569,TA569,14/10/2024 06:17:00,32.47292,-2.56897,NULL,NULL,NULL,NULL
TAM547,32.446,-2.601,TA547,14/10/2024 06:31:00,32.44586,-2.60109,NULL,NULL,NULL,NULL
TAM543,32.446,-2.729,TA543,14/10/2024 06:40:00,32.44638,-2.72879,NULL,NULL,NULL,NULL
TAM610,32.527,-2.473,TA610,14/10/2024 06:47:00,32.5266,-2.47289,NULL,NULL,NULL,NULL
TAM568,32.473,-2.601,TA568,14/10/2024 06:51:00,32.47303,-2.60096,NULL,NULL,NULL,NULL
TAM546,32.446,-2.633,TA546,14/10/2024 06:59:00,32.4456,-2.6331,NULL,NULL,NULL,NULL
TAM564,32.473,-2.729,TA564,14/10/2024 07:07:00,32.4733,-2.72857,NULL,NULL,NULL,NULL
TAM609,32.527,-2.505,TA609,14/10/2024 07:20:00,32.52678,-2.50479,TA609A,32.52771,-2.50993,2
TAM529,32.419,-2.601,TA529,14/10/2024 07:32:00,32.41887,-2.60119,TA529A,32.414,-2.59882,1
TAM529,32.419,-2.601,TA529,14/10/2024 07:32:00,32.41887,-2.60119,TA529B,32.43194,-2.6017,1
TAM545,32.446,-2.665,TA545,14/10/2024 07:32:00,32.44605,-2.66491,NULL,NULL,NULL,NULL
TAM565,32.473,-2.697,TA565,14/10/2024 07:36:00,32.47323,-2.6968,TA565A,32.47652,-2.69412,1
TAM608,32.525,-2.538,TA608,14/10/2024 07:54:00,32.52546,-2.53772,NULL,NULL,NULL,NULL
TAM527,32.419,-2.665,TA527,14/10/2024 08:01:00,32.41913,-2.66498,TA527A,32.42208,-2.66127,2
TAM584,32.500,-2.697,TA584,14/10/2024 08:04:00,32.50048,-2.69661,NULL,NULL,NULL,NULL
TAM528,32.419,-2.633,TA528,14/10/2024 08:15:00,32.4189,-2.63306,TA528A,32.42441,-2.63259,1
TAM528,32.419,-2.633,TA528,14/10/2024 08:15:00,32.4189,-2.63306,TA528B,32.41706,-2.62642,1
TAM528,32.419,-2.633,TA528,14/10/2024 08:15:00,32.4189,-2.63306,TA528C,32.40862,-2.62882,1
TAM607,32.527,-2.569,TA607,15/10/2024 06:14:00,32.52736,-2.56848,NULL,NULL,NULL,NULL
TAM526,32.419,-2.697,TA526,15/10/2024 06:24:00,32.41913,-2.69685,NULL,NULL,NULL,NULL
MEN021,32.289,-2.109,ME021,15/10/2024 06:34:00,32.28966,-2.10874,NULL,NULL,NULL,NULL
TAM588,32.500,-2.569,TA588,15/10/2024 06:45:00,32.49988,-2.56879,NULL,NULL,NULL,NULL
TAM544,32.446,-2.697,TA544,15/10/2024 06:59:00,32.44615,-2.69678,TA544A,32.44936,-2.70021,2
MEN022,32.294,-2.076,ME022,15/10/2024 07:09:00,32.29428,-2.07606,NULL,NULL,NULL,NULL
TAM567,32.473,-2.633,TA567,15/10/2024 07:19:00,32.47317,-2.63276,NULL,NULL,NULL,NULL
TAM585,32.500,-2.665,TA585,15/10/2024 07:33:00,32.50027,-2.6647,NULL,NULL,NULL,NULL
MEN029,32.321,-2.076,ME029,15/10/2024 07:38:00,32.32139,-2.07564,NULL,NULL,NULL,NULL
TAM587,32.500,-2.601,TA587,15/10/2024 07:49:00,32.50009,-2.60075,NULL,NULL,NULL,NULL
TAM586,32.500,-2.633,TA586,15/10/2024 07:58:00,32.50019,-2.6327,NULL,NULL,NULL,NULL
MEN030,32.321,-2.044,ME030,15/10/2024 08:08:00,32.32144,-2.04397,NULL,NULL,NULL,NULL
MEN041,32.376,-2.107,ME041,15/10/2024 15:22:00,32.37576,-2.10716,NULL,NULL,NULL,NULL
MEN047,32.430,-2.107,ME047,15/10/2024 15:38:00,32.4299,-2.10654,NULL,NULL,NULL,NULL
MEN042,32.376,-2.075,ME042,15/10/2024 15:43:00,32.3758,-2.07491,NULL,NULL,NULL,NULL
MEN040,32.376,-2.139,ME040,15/10/2024 15:50:00,32.37593,-2.13895,NULL,NULL,NULL,NULL
MEN045,32.403,-2.107,ME045,15/10/2024 16:05:00,32.40284,-2.10685,NULL,NULL,NULL,NULL
MEN036,32.349,-2.076,ME036,15/10/2024 16:13:00,32.34863,-2.0758,ME036A,32.35048,-2.07419,1
MEN039,32.376,-2.171,ME039,15/10/2024 16:18:00,32.3762,-2.1708,NULL,NULL,NULL,NULL
MEN044,32.403,-2.139,ME044,15/10/2024 16:31:00,32.40305,-2.13873,ME044A,32.41047,-2.14194,1
MEN037,32.348,-2.044,ME037,15/10/2024 16:47:00,32.34823,-2.04358,NULL,NULL,NULL,NULL
MEN024,32.322,-2.235,ME024,16/10/2024 06:13:00,32.32249,-2.23513,NULL,NULL,NULL,NULL
MEN028,32.322,-2.108,ME028,16/10/2024 06:17:00,32.32179,-2.10778,NULL,NULL,NULL,NULL
MEN026,32.322,-2.171,ME026,16/10/2024 06:18:00,32.32248,-2.16853,NULL,NULL,NULL,NULL
MEN035,32.349,-2.107,ME035,16/10/2024 06:46:00,32.34872,-2.10714,NULL,NULL,NULL,NULL
MEN017,32.295,-2.235,ME017,16/10/2024 06:47:00,32.29539,-2.23527,ME017A,32.29236,-2.23813,1
MEN025,32.321,-2.203,ME025,16/10/2024 06:54:00,32.32064,-2.2032,NULL,NULL,NULL,NULL
MEN034,32.349,-2.139,ME034,16/10/2024 07:17:00,32.34896,-2.13916,NULL,NULL,NULL,NULL
MEN018,32.296,-2.207,ME018,16/10/2024 07:21:00,32.29623,-2.20679,NULL,NULL,NULL,NULL
MEN032,32.349,-2.203,ME032,16/10/2024 07:24:00,32.34932,-2.20302,ME032A,32.35809,-2.19097,1
MEN033,32.349,-2.171,ME033,16/10/2024 07:44:00,32.34922,-2.17113,NULL,NULL,NULL,NULL
MEN031,32.350,-2.235,ME031,16/10/2024 07:58:00,32.34959,-2.23482,NULL,NULL,NULL,NULL
MEN023,32.323,-2.267,ME023,16/10/2024 08:05:00,32.32274,-2.26822,NULL,NULL,NULL,NULL
MEN020,32.295,-2.140,ME020,16/10/2024 15:23:00,32.29485,-2.13975,NULL,NULL,NULL,NULL
MEN015,32.295,-2.296,ME015,16/10/2024 15:29:00,32.29523,-2.29639,NULL,NULL,NULL,NULL
MEN232,32.338,-2.060,ME232,16/10/2024 15:29:00,32.33769,-2.05954,NULL,NULL,NULL,NULL
MEN215,32.281,-2.156,ME215,16/10/2024 15:55:00,32.28145,-2.15576,NULL,NULL,NULL,NULL
MEN231,32.335,-2.092,ME231,16/10/2024 16:02:00,32.33507,-2.09175,NULL,NULL,NULL,NULL
MEN212,32.282,-2.251,ME212,16/10/2024 16:09:00,32.28197,-2.25138,NULL,NULL,NULL,NULL
MEN222,32.308,-2.156,ME222,16/10/2024 16:26:00,32.30689,-2.15731,NULL,NULL,NULL,NULL
MEN236,32.362,-2.091,ME236,16/10/2024 16:31:00,32.36215,-2.09125,NULL,NULL,NULL,NULL
MEN219,32.309,-2.251,ME219,16/10/2024 16:36:00,32.30903,-2.25089,NULL,NULL,NULL,NULL
MEN224,32.307,-2.089,ME224,17/10/2024 06:14:00,32.30743,-2.08934,NULL,NULL,NULL,NULL
MEN233,32.363,-2.187,ME233,17/10/2024 06:14:00,32.36275,-2.1869,NULL,NULL,NULL,NULL
MEN241,32.416,-2.123,ME241,17/10/2024 06:15:00,32.4165,-2.12258,NULL,NULL,NULL,NULL
MEN239,32.389,-2.123,ME239,17/10/2024 06:43:00,32.38943,-2.12294,NULL,NULL,NULL,NULL
MEN225,32.302,-2.066,ME225,17/10/2024 06:44:00,32.30251,-2.0659,NULL,NULL,NULL,NULL
MEN228,32.338,-2.185,ME228,17/10/2024 06:52:00,32.33829,-2.18531,NULL,NULL,NULL,NULL
MEN240,32.389,-2.091,ME240,17/10/2024 07:11:00,32.3892,-2.09095,NULL,NULL,NULL,NULL
MEN217,32.281,-2.092,ME217,17/10/2024 07:17:00,32.28117,-2.09206,NULL,NULL,NULL,NULL
MEN229,32.336,-2.155,ME229,17/10/2024 07:23:00,32.33552,-2.15525,NULL,NULL,NULL,NULL
MEN242,32.416,-2.091,ME242,17/10/2024 07:38:00,32.41622,-2.09071,NULL,NULL,NULL,NULL
MEN216,32.281,-2.124,ME216,17/10/2024 07:51:00,32.28129,-2.12359,NULL,NULL,NULL,NULL
MEN230,32.335,-2.123,ME230,17/10/2024 07:52:00,32.33532,-2.12336,NULL,NULL,NULL,NULL
MEN227,32.336,-2.219,ME227,17/10/2024 15:10:00,32.3359,-2.21904,NULL,NULL,NULL,NULL
MEN213,32.283,-2.215,ME213,17/10/2024 15:36:00,32.28258,-2.21496,NULL,NULL,NULL,NULL
MEN238,32.390,-2.155,ME238,17/10/2024 15:38:00,32.3895,-2.15452,NULL,NULL,NULL,NULL
MEN226,32.336,-2.251,ME226,17/10/2024 15:42:00,32.3361,-2.25083,NULL,NULL,NULL,NULL
MEN214,32.282,-2.189,ME214,17/10/2024 16:03:00,32.28223,-2.18916,NULL,NULL,NULL,NULL
MEN234,32.363,-2.155,ME234,17/10/2024 16:06:00,32.36261,-2.15498,NULL,NULL,NULL,NULL
MEN221,32.308,-2.188,ME221,17/10/2024 16:31:00,32.30831,-2.18753,NULL,NULL,NULL,NULL
MEN235,32.362,-2.123,ME235,17/10/2024 16:34:00,32.36227,-2.12285,NULL,NULL,NULL,NULL
TAM573,32.472,-2.409,TA573,18/10/2024 06:16:00,32.47224,-2.40924,NULL,NULL,NULL,NULL
TAM574,32.472,-2.377,TA574,18/10/2024 06:46:00,32.4721,-2.37748,NULL,NULL,NULL,NULL
TAM594,32.499,-2.377,TA594,18/10/2024 07:13:00,32.49913,-2.3773,NULL,NULL,NULL,NULL
BAT065,33.313,-3.784,BA065,29/10/2024 06:51:00,33.31286,-3.78436,NULL,NULL,NULL,NULL
BAT072,33.338,-3.786,BA072,29/10/2024 07:20:00,33.33759,-3.78642,NULL,NULL,NULL,NULL
BAT047,33.258,-3.850,BA047,31/10/2024 06:37:00,33.25817,-3.85002,BA047A,33.25976,-3.85607,1
BAT055,33.285,-3.850,BA055,31/10/2024 07:15:00,33.28457,-3.85007,NULL,NULL,NULL,NULL
BAT054,33.286,-3.882,BA054,31/10/2024 07:47:00,33.28555,-3.88166,NULL,NULL,NULL,NULL
BAT053,33.286,-3.914,BA053,31/10/2024 08:24:00,33.2857,-3.9135,BA053A,33.28706,-3.91779,1
BAT013,33.150,-3.946,BA013,1/11/2024 6:34,33.14979,-3.94631,NULL,NULL,NULL,NULL
BAT039,33.231,-3.849,BA039,1/11/2024 6:41,33.23148,-3.84897,NULL,NULL,NULL,NULL
BAT012,33.150,-3.977,BA012,1/11/2024 7:14,33.15046,-3.97747,NULL,NULL,NULL,NULL
BAT038,33.231,-3.882,BA038,1/11/2024 7:20,33.23117,-3.88173,BA038A,33.23271,-3.8801,1
BAT007,33.123,-3.977,BA007,1/11/2024 7:51,33.12338,-3.97689,NULL,NULL,NULL,NULL
BAT045,33.258,-3.915,BA045,1/11/2024 8:00,33.25812,-3.91457,NULL,NULL,NULL,NULL
BAT046,33.258,-3.881,BA046,1/11/2024 8:40,33.25796,-3.88105,NULL,NULL,NULL,NULL
BAT021,33.178,-3.914,BA021,2/11/2024 6:57,33.17775,-3.91408,NULL,NULL,NULL,NULL
BAT020,33.176,-3.946,BA020,2/11/2024 7:29,33.17639,-3.94608,NULL,NULL,NULL,NULL
BAT019,33.177,-3.978,BA019,2/11/2024 8:00,33.17704,-3.9784,NULL,NULL,NULL,NULL
BAT018,33.176,-4.010,BA018,2/11/2024 8:27,33.17567,-4.01,NULL,NULL,NULL,NULL
BAT030,33.204,-3.882,BA030,4/11/2024 6:39,33.20401,-3.88176,NULL,NULL,NULL,NULL
BAT063,33.311,-3.849,BA063,4/11/2024 6:54,33.31145,-3.84942,NULL,NULL,NULL,NULL
BAT029,33.203,-3.914,BA029,4/11/2024 7:12,33.20309,-3.91404,NULL,NULL,NULL,NULL
BAT062,33.312,-3.882,BA062,4/11/2024 7:25,33.3122,-3.88155,NULL,NULL,NULL,NULL
BAT028,33.204,-3.947,BA028,4/11/2024 7:44,33.20392,-3.9466,BA028A,33.20491,-3.95461,2
BAT070,33.339,-3.847,BA070,4/11/2024 7:57,33.33877,-3.84663,NULL,NULL,NULL,NULL
BAT070,33.339,-3.847,BA070,4/11/2024 7:57,33.33877,-3.84663,NULL,NULL,NULL,NULL
BAT071,33.338,-3.819,BA071,4/11/2024 8:25,33.3382,-3.81904,NULL,NULL,NULL,NULL
BAT027,33.206,-3.979,BA027,4/11/2024 8:31,33.20587,-3.9788,NULL,NULL,NULL,NULL
BAT006,33.123,-4.011,BA006,5/11/2024 6:39,33.12288,-4.01065,BA006A,33.12564,-4.01268,3
BAT036,33.230,-3.948,BA036,5/11/2024 6:42,33.22996,-3.94784,NULL,NULL,NULL,NULL
BAT035,33.233,-3.976,BA035,5/11/2024 7:14,33.23245,-3.97653,NULL,NULL,NULL,NULL
BAT011,33.150,-4.011,BA011,5/11/2024 7:15,33.15016,-4.01049,NULL,NULL,NULL,NULL
BAT034,33.231,-4.011,BA034,5/11/2024 7:53,33.23142,-4.01076,NULL,NULL,NULL,NULL
BAT017,33.178,-4.041,BA017,5/11/2024 8:03,33.17846,-4.04079,NULL,NULL,NULL,NULL
BAT025,33.203,-4.045,BA025,5/11/2024 8:36,33.20302,-4.04487,BA025A,33.20697,-4.04792,4
BAT026,33.207,-4.010,BA026,5/11/2024 8:37,33.20687,-4.0102,NULL,NULL,NULL,NULL
BAT502,33.109,-3.993,BA502,6/11/2024 6:36,33.10881,-3.99322,NULL,NULL,NULL,NULL
BAT056,33.286,-3.817,BA056,6/11/2024 6:43,33.28741,-3.81634,NULL,NULL,NULL,NULL
BAT052,33.285,-3.946,BA052,6/11/2024 6:47,33.28443,-3.94645,NULL,NULL,NULL,NULL
BAT504,33.136,-4.026,BA504,6/11/2024 7:13,33.13555,-4.02563,NULL,NULL,NULL,NULL
BAT064,33.312,-3.817,BA064,6/11/2024 7:20,33.31219,-3.81702,NULL,NULL,NULL,NULL
BAT044,33.258,-3.946,BA044,6/11/2024 7:20,33.25789,-3.94663,NULL,NULL,NULL,NULL
BAT505,33.136,-3.994,BA505,6/11/2024 7:42,33.13626,-3.99405,NULL,NULL,NULL,NULL
BAT553,33.327,-3.802,BA553,6/11/2024 7:49,33.32659,-3.80225,NULL,NULL,NULL,NULL
BAT043,33.260,-3.979,BA043,6/11/2024 7:56,33.25969,-3.97915,NULL,NULL,NULL,NULL
BAT506,33.136,-3.961,BA506,6/11/2024 8:13,33.13602,-3.96133,NULL,NULL,NULL,NULL
BAT554,33.327,-3.770,BA554,6/11/2024 8:18,33.32698,-3.77015,BA554A,33.3284,-3.76591,2
BAT037,33.231,-3.914,BA037,6/11/2024 8:33,33.23138,-3.91392,NULL,NULL,NULL,NULL
BAT541,33.271,-3.835,BA541,7/11/2024 6:44,33.2705,-3.83514,BA541A,33.27209,-3.84053,4
BAT547,33.299,-3.834,BA547,7/11/2024 6:56,33.29918,-3.83419,NULL,NULL,NULL,NULL
BAT525,33.218,-3.930,BA525,7/11/2024 6:59,33.21752,-3.92994,NULL,NULL,NULL,NULL
BAT524,33.217,-3.962,BA524,7/11/2024 7:29,33.21735,-3.96196,NULL,NULL,NULL,NULL
BAT548,33.299,-3.802,BA548,7/11/2024 7:30,33.29893,-3.80183,BA548A,33.30181,-3.80001,4
BAT540,33.272,-3.866,BA540,7/11/2024 7:40,33.27205,-3.86638,NULL,NULL,NULL,NULL
BAT552,33.326,-3.834,BA552,7/11/2024 8:01,33.32633,-3.83456,NULL,NULL,NULL,NULL
BAT523,33.217,-3.994,BA523,7/11/2024 8:07,33.21682,-3.99447,NULL,NULL,NULL,NULL
BAT545,33.299,-3.898,BA545,7/11/2024 8:15,33.29875,-3.8984,BA545A,33.29387,-3.89375,1
BAT551,33.327,-3.867,BA551,7/11/2024 8:33,33.32663,-3.8672,NULL,NULL,NULL,NULL
BAT522,33.216,-4.027,BA522,7/11/2024 8:55,33.21559,-4.02679,NULL,NULL,NULL,NULL
BAT546,33.299,-3.866,BA546,7/11/2024 8:56,33.29917,-3.86649,NULL,NULL,NULL,NULL
BAT527,33.218,-3.866,BA527,8/11/2024 6:41,33.21802,-3.86599,NULL,NULL,NULL,NULL
BAT519,33.191,-3.898,BA519,8/11/2024 6:47,33.19063,-3.89764,BA519A,33.18633,-3.89427,7
BAT526,33.218,-3.898,BA526,8/11/2024 7:11,33.21784,-3.89784,NULL,NULL,NULL,NULL
BAT518,33.192,-3.928,BA518,8/11/2024 7:21,33.19248,-3.92843,NULL,NULL,NULL,NULL
BAT533,33.245,-3.898,BA533,8/11/2024 7:43,33.24474,-3.89815,NULL,NULL,NULL,NULL
BAT517,33.190,-3.962,BA517,8/11/2024 7:52,33.19016,-3.96189,NULL,NULL,NULL,NULL
BAT534,33.245,-3.866,BA534,8/11/2024 8:16,33.24489,-3.86587,NULL,NULL,NULL,NULL
BAT512,33.163,-3.929,BA512,8/11/2024 8:25,33.16277,-3.92735,BA512A,33.16093,-3.92472,2
BAT532,33.245,-3.930,BA532,9/11/2024 6:50,33.24453,-3.93032,BA532A,33.24605,-3.94146,2
BAT531,33.244,-3.963,BA531,9/11/2024 7:27,33.2443,-3.9625,NULL,NULL,NULL,NULL
BAT530,33.244,-3.995,BA530,9/11/2024 8:03,33.24392,-3.99437,NULL,NULL,NULL,NULL
BAT510,33.163,-3.994,BA510,11/11/2024 6:44,33.16284,-3.99382,NULL,NULL,NULL,NULL
